cid1,cid2
772,2585
772,2609
772,2610
772,2617
772,2622
772,2631
772,2637
772,2650
772,2656
772,2658
772,2662
772,2666
772,2678
772,2712
772,2713
772,2720
772,2725
772,2726
772,2732
772,2756
772,2764
772,2771
772,2786
772,2801
772,2802
772,2803
772,2806
772,2812
772,2818
772,2891
772,2895
772,2907
772,2909
772,2951
772,2955
772,2978
772,3003
772,3016
772,3032
772,3040
772,3042
772,3043
772,3062
772,3075
772,3108
772,3121
772,3143
772,3148
772,3152
772,3154
772,3157
772,3158
772,3161
772,3168
772,3198
772,3203
772,3222
772,3249
772,3255
772,3279
772,3308
772,3310
772,3324
772,3325
772,3333
772,3339
772,3345
772,3348
772,3350
772,3355
772,3365
772,3367
772,3373
772,3379
772,3385
772,3386
772,3393
772,3397
772,3403
772,3404
772,3405
772,3410
772,3419
772,3440
772,3446
772,3449
772,3454
772,3461
772,3463
772,3467
772,3476
772,3478
772,3488
772,3494
772,3510
772,3516
772,3559
772,3637
772,3639
772,3640
772,3648
772,3652
772,3657
772,3658
772,3661
772,3672
772,3676
772,3690
772,3696
772,3702
772,3715
772,3724
772,3730
772,3734
772,3736
772,3741
772,3746
772,3749
772,3750
772,3763
772,3780
772,3784
772,3793
772,3821
772,3823
772,3825
772,3826
772,3869
772,3877
772,3878
772,3883
772,3890
772,3899
772,3902
772,3911
772,3929
772,3937
772,3954
772,3957
772,3958
772,3961
772,3962
772,3964
772,4034
772,4052
772,4053
772,4054
772,4058
772,4064
772,4075
772,4091
772,4095
772,4107
772,4112
772,4138
772,4158
772,4159
772,4168
772,4170
772,4171
772,4173
772,4178
772,4189
772,4192
772,4200
772,4201
772,4205
772,4212
772,4236
772,4253
772,4259
772,4264
772,4409
772,4411
772,4419
772,4425
772,4449
772,4463
772,4473
772,4485
772,4497
772,4499
772,4506
772,4509
772,4510
772,4513
772,4536
772,4539
772,4542
772,4543
772,4547
772,4583
772,4585
772,4594
772,4595
772,4599
772,4603
772,4607
772,4609
772,4614
772,4616
772,4634
772,4635
772,4666
772,4674
772,4675
772,4679
772,4691
772,4730
772,4736
772,4740
772,4812
772,4829
772,4834
772,4845
772,4856
772,4873
772,4885
772,4889
772,4894
772,4900
772,4909
772,4911
772,4913
772,4917
772,4920
772,4927
772,4932
772,4943
772,4946
772,4991
772,5002
772,5005
772,5029
772,5035
772,5038
772,5039
772,5040
772,5064
772,5073
772,5076
772,5077
772,5078
772,5090
772,5095
772,5152
772,5155
772,5184
772,5203
772,5206
772,5212
772,5215
772,5234
772,5245
772,5253
772,5267
772,5291
772,5352
772,5358
772,5372
772,5376
772,5379
772,5391
772,5394
772,5401
772,5402
772,5408
772,5412
772,5426
772,5453
772,5466
772,5472
772,5478
772,5486
772,5487
772,5496
772,5512
772,5514
772,5523
772,5525
772,5533
772,5538
772,5544
772,5556
772,5572
772,5578
772,5645
772,5647
772,5650
772,5651
772,5656
772,5672
772,5719
772,5726
772,5731
772,5732
772,5734
772,5735
772,5771
772,5878
772,5978
772,6691
772,8953
772,9052
772,9433
772,10631
772,14888
772,16231
772,19090
772,24011
772,24486
772,27661
772,27686
772,27991
772,28112
772,32797
772,34312
772,36339
772,36811
772,38904
772,39765
772,41693
772,41774
772,41781
772,42113
772,47320
772,47725
772,51263
772,54374
772,54454
772,54547
772,54688
772,54786
772,56339
772,56959
772,59708
772,60147
772,60184
772,60198
772,60612
772,60696
772,60754
772,60795
772,60815
772,60831
772,60835
772,60843
772,60852
772,60854
772,60865
772,60953
772,62924
772,64147
772,65027
772,65999
772,68740
772,71273
772,71329
772,71616
772,72467
772,74989
772,77993
772,77999
772,82146
772,83786
772,87177
772,93860
772,104865
772,119607
772,123606
772,123620
772,123631
772,124087
772,125889
772,130881
772,145068
772,147912
772,148211
772,150311
772,150610
772,151165
772,152945
772,156419
772,160051
772,163742
772,170361
772,176168
772,176870
772,197712
772,213039
772,216239
772,216326
772,443871
772,504578
772,508230
772,667490
772,1349907
772,3002190
772,3062316
772,3081884
772,3085017
772,3468412
772,4183806
772,4475485
772,4479097
772,5281104
772,5282044
772,5282226
772,5311027
772,5311039
772,5311048
772,5311082
772,5311181
772,5311297
772,5329102
772,5353980
772,5381226
772,5481350
772,5487301
772,5493381
772,6398525
815,1046
815,3345
815,3440
815,4253
815,4506
815,4583
815,4943
815,5267
815,5556
815,5645
815,5651
815,60871
815,87177
838,853
838,1117
838,1302
838,1690
838,1775
838,1972
838,1983
838,2022
838,2083
838,2088
838,2118
838,2142
838,2153
838,2156
838,2160
838,2162
838,2171
838,2173
838,2244
838,2249
838,2250
838,2265
838,2267
838,2269
838,2284
838,2308
838,2405
838,2462
838,2471
838,2474
838,2477
838,2520
838,2550
838,2554
838,2576
838,2585
838,2617
838,2622
838,2631
838,2650
838,2656
838,2658
838,2662
838,2666
838,2678
838,2764
838,2771
838,2802
838,2803
838,2806
838,2812
838,2895
838,2907
838,2909
838,3003
838,3016
838,3032
838,3062
838,3075
838,3121
838,3157
838,3222
838,3255
838,3310
838,3325
838,3345
838,3348
838,3365
838,3385
838,3386
838,3403
838,3405
838,3440
838,3446
838,3463
838,3467
838,3476
838,3516
838,3559
838,3639
838,3640
838,3648
838,3658
838,3661
838,3672
838,3676
838,3715
838,3746
838,3749
838,3763
838,3780
838,3826
838,3878
838,3883
838,3929
838,3937
838,3954
838,3957
838,3958
838,3961
838,3962
838,3964
838,4052
838,4091
838,4112
838,4158
838,4159
838,4168
838,4171
838,4173
838,4192
838,4205
838,4236
838,4253
838,4259
838,4409
838,4411
838,4485
838,4510
838,4583
838,4594
838,4595
838,4607
838,4609
838,4635
838,4666
838,4674
838,4675
838,4679
838,4691
838,4812
838,4845
838,4873
838,4885
838,4889
838,4894
838,4900
838,4917
838,4927
838,4943
838,4946
838,5002
838,5029
838,5035
838,5038
838,5039
838,5078
838,5090
838,5152
838,5203
838,5206
838,5212
838,5234
838,5245
838,5267
838,5358
838,5372
838,5379
838,5391
838,5478
838,5487
838,5496
838,5514
838,5523
838,5544
838,5650
838,5651
838,5656
838,5717
838,5719
838,5731
838,5732
838,5735
838,6691
838,8953
838,24486
838,27661
838,27686
838,36339
838,36811
838,39765
838,41693
838,41781
838,47320
838,54454
838,54688
838,56339
838,59708
838,60696
838,60795
838,60831
838,60835
838,60865
838,62924
838,68740
838,71273
838,77993
838,83786
838,87177
838,123620
838,124087
838,125889
838,145068
838,150311
838,170361
838,504578
838,3468412
838,4475485
838,5311039
838,5311048
838,5311297
838,5487301
838,6398525
853,861
853,937
853,942
853,1046
853,1065
853,1071
853,1117
853,1206
853,1302
853,1690
853,1775
853,1971
853,1972
853,1978
853,1983
853,1986
853,2022
853,2083
853,2088
853,2092
853,2099
853,2118
853,2130
853,2141
853,2142
853,2153
853,2156
853,2160
853,2162
853,2171
853,2173
853,2182
853,2187
853,2215
853,2232
853,2244
853,2249
853,2250
853,2265
853,2266
853,2267
853,2269
853,2274
853,2283
853,2284
853,2308
853,2311
853,2349
853,2369
853,2370
853,2375
853,2405
853,2435
853,2462
853,2471
853,2474
853,2476
853,2477
853,2487
853,2512
853,2520
853,2522
853,2524
853,2541
853,2550
853,2551
853,2554
853,2576
853,2578
853,2585
853,2609
853,2610
853,2617
853,2622
853,2631
853,2646
853,2650
853,2656
853,2658
853,2662
853,2666
853,2676
853,2678
853,2708
853,2712
853,2713
853,2719
853,2720
853,2725
853,2726
853,2727
853,2732
853,2733
853,2749
853,2756
853,2764
853,2771
853,2786
853,2800
853,2801
853,2802
853,2803
853,2806
853,2812
853,2818
853,2891
853,2895
853,2907
853,2909
853,2949
853,2951
853,2955
853,2973
853,2978
853,3003
853,3007
853,3008
853,3016
853,3032
853,3040
853,3042
853,3043
853,3059
853,3062
853,3066
853,3075
853,3108
853,3121
853,3143
853,3148
853,3152
853,3154
853,3157
853,3158
853,3161
853,3168
853,3198
853,3222
853,3249
853,3255
853,3261
853,3278
853,3279
853,3305
853,3308
853,3310
853,3324
853,3325
853,3333
853,3339
853,3345
853,3348
853,3350
853,3355
853,3365
853,3367
853,3372
853,3379
853,3381
853,3382
853,3385
853,3386
853,3393
853,3394
853,3397
853,3403
853,3404
853,3405
853,3410
853,3419
853,3440
853,3446
853,3449
853,3454
853,3461
853,3463
853,3467
853,3476
853,3478
853,3488
853,3494
853,3510
853,3516
853,3559
853,3637
853,3639
853,3640
853,3648
853,3652
853,3657
853,3658
853,3661
853,3672
853,3675
853,3676
853,3690
853,3696
853,3702
853,3715
853,3724
853,3736
853,3741
853,3746
853,3749
853,3750
853,3763
853,3767
853,3780
853,3784
853,3793
853,3823
853,3825
853,3826
853,3827
853,3869
853,3877
853,3878
853,3883
853,3890
853,3899
853,3902
853,3911
853,3914
853,3929
853,3937
853,3954
853,3957
853,3958
853,3961
853,3962
853,4034
853,4044
853,4052
853,4053
853,4054
853,4058
853,4064
853,4075
853,4091
853,4095
853,4107
853,4112
853,4138
853,4158
853,4159
853,4168
853,4170
853,4171
853,4173
853,4178
853,4189
853,4192
853,4195
853,4200
853,4201
853,4205
853,4211
853,4212
853,4236
853,4253
853,4259
853,4264
853,4409
853,4411
853,4419
853,4425
853,4428
853,4440
853,4449
853,4463
853,4473
853,4485
853,4497
853,4499
853,4506
853,4509
853,4510
853,4513
853,4536
853,4539
853,4542
853,4543
853,4547
853,4583
853,4585
853,4594
853,4595
853,4599
853,4601
853,4603
853,4607
853,4609
853,4614
853,4616
853,4634
853,4635
853,4666
853,4674
853,4679
853,4691
853,4723
853,4730
853,4736
853,4740
853,4745
853,4748
853,4771
853,4812
853,4819
853,4828
853,4829
853,4834
853,4845
853,4856
853,4873
853,4885
853,4889
853,4893
853,4894
853,4900
853,4909
853,4911
853,4917
853,4920
853,4927
853,4932
853,4943
853,4946
853,4991
853,5002
853,5005
853,5029
853,5035
853,5038
853,5039
853,5040
853,5064
853,5073
853,5076
853,5077
853,5078
853,5090
853,5095
853,5152
853,5155
853,5184
853,5195
853,5203
853,5206
853,5210
853,5212
853,5234
853,5245
853,5253
853,5267
853,5291
853,5352
853,5358
853,5372
853,5376
853,5379
853,5381
853,5391
853,5394
853,5401
853,5402
853,5408
853,5412
853,5426
853,5453
853,5454
853,5466
853,5472
853,5478
853,5486
853,5487
853,5496
853,5505
853,5512
853,5514
853,5515
853,5523
853,5525
853,5530
853,5533
853,5538
853,5544
853,5556
853,5572
853,5578
853,5584
853,5596
853,5645
853,5647
853,5650
853,5651
853,5656
853,5672
853,5717
853,5719
853,5731
853,5732
853,5734
853,5735
853,5746
853,5771
853,5878
853,5978
853,6691
853,8953
853,9052
853,9433
853,10631
853,12536
853,12620
853,13342
853,14888
853,16231
853,19090
853,24011
853,24486
853,27661
853,27686
853,27991
853,28112
853,32797
853,34312
853,36339
853,38904
853,39765
853,40976
853,41317
853,41693
853,41774
853,41781
853,47320
853,47725
853,48175
853,54374
853,54454
853,54547
853,54688
853,54786
853,54808
853,54841
853,56339
853,56959
853,57469
853,57537
853,59708
853,60147
853,60164
853,60184
853,60198
853,60696
853,60754
853,60787
853,60795
853,60831
853,60835
853,60843
853,60852
853,60854
853,60865
853,60871
853,60953
853,62924
853,64147
853,65999
853,68740
853,68844
853,71158
853,71329
853,71616
853,72054
853,72938
853,74989
853,77992
853,77993
853,77999
853,82146
853,83786
853,87177
853,91270
853,93860
853,104741
853,104865
853,110634
853,110635
853,115237
853,119607
853,122316
853,123606
853,123620
853,123631
853,124087
853,125017
853,125889
853,130881
853,145068
853,147912
853,148192
853,148211
853,150310
853,150311
853,150610
853,151165
853,152945
853,154059
853,156419
853,160051
853,163742
853,170361
853,176168
853,176870
853,197712
853,213039
853,216239
853,216326
853,443871
853,444013
853,444033
853,508230
853,667490
853,1349907
853,3002190
853,3062316
853,3081884
853,3085017
853,3468412
853,4183806
853,4475485
853,4479097
853,4659568
853,5281007
853,5281104
853,5282044
853,5282226
853,5311027
853,5311039
853,5311048
853,5311082
853,5311181
853,5311297
853,5329102
853,5353980
853,5362070
853,5362420
853,5381226
853,5481350
853,5487301
853,5493381
853,5493444
853,6398525
853,6398970
853,6435110
853,6436173
853,6447131
853,6918453
861,942
861,1302
861,1983
861,2022
861,2083
861,2088
861,2118
861,2156
861,2162
861,2187
861,2244
861,2249
861,2250
861,2284
861,2311
861,2462
861,2477
861,2520
861,2554
861,2576
861,2585
861,2622
861,2662
861,2678
861,2764
861,2771
861,2786
861,2802
861,2806
861,2812
861,2891
861,2895
861,2955
861,3007
861,3016
861,3062
861,3075
861,3121
861,3222
861,3325
861,3339
861,3345
861,3348
861,3365
861,3386
861,3405
861,3410
861,3440
861,3446
861,3476
861,3478
861,3639
861,3640
861,3652
861,3672
861,3746
861,3878
861,3883
861,3902
861,3937
861,3957
861,3958
861,3961
861,4052
861,4054
861,4091
861,4107
861,4112
861,4158
861,4168
861,4170
861,4171
861,4205
861,4236
861,4253
861,4409
861,4411
861,4510
861,4542
861,4543
861,4583
861,4585
861,4594
861,4595
861,4599
861,4634
861,4635
861,4679
861,4691
861,4819
861,4829
861,4873
861,4885
861,4889
861,4900
861,4920
861,4927
861,4946
861,5002
861,5029
861,5035
861,5038
861,5039
861,5064
861,5073
861,5090
861,5095
861,5203
861,5245
861,5267
861,5358
861,5372
861,5391
861,5401
861,5408
861,5512
861,5514
861,5523
861,5530
861,5544
861,5650
861,5651
861,5656
861,5732
861,5734
861,5735
861,6691
861,10631
861,27661
861,28112
861,54454
861,54841
861,60147
861,60754
861,60795
861,60831
861,60835
861,60854
861,62924
861,68740
861,77999
861,119607
861,123620
861,124087
861,125889
861,150311
861,154059
861,170361
861,3002190
861,3085017
861,4475485
861,5311297
861,5353980
861,5487301
937,942
937,1065
937,1071
937,1117
937,1302
937,1690
937,1775
937,1971
937,1983
937,2022
937,2083
937,2088
937,2092
937,2118
937,2130
937,2153
937,2156
937,2160
937,2162
937,2171
937,2177
937,2187
937,2244
937,2249
937,2250
937,2265
937,2266
937,2267
937,2269
937,2284
937,2311
937,2369
937,2375
937,2405
937,2435
937,2462
937,2471
937,2477
937,2520
937,2524
937,2541
937,2550
937,2554
937,2576
937,2585
937,2610
937,2617
937,2622
937,2646
937,2656
937,2658
937,2662
937,2666
937,2676
937,2678
937,2749
937,2756
937,2764
937,2771
937,2786
937,2802
937,2803
937,2806
937,2812
937,2818
937,2891
937,2895
937,2909
937,2978
937,3003
937,3016
937,3032
937,3043
937,3062
937,3075
937,3121
937,3143
937,3152
937,3154
937,3157
937,3158
937,3161
937,3203
937,3222
937,3249
937,3255
937,3308
937,3325
937,3333
937,3339
937,3345
937,3348
937,3350
937,3355
937,3365
937,3367
937,3379
937,3385
937,3386
937,3403
937,3405
937,3410
937,3419
937,3440
937,3446
937,3454
937,3461
937,3463
937,3476
937,3478
937,3488
937,3516
937,3559
937,3639
937,3640
937,3648
937,3652
937,3658
937,3672
937,3676
937,3696
937,3702
937,3715
937,3746
937,3749
937,3780
937,3784
937,3793
937,3823
937,3826
937,3869
937,3877
937,3878
937,3883
937,3890
937,3899
937,3911
937,3928
937,3937
937,3954
937,3957
937,3958
937,3961
937,3962
937,4034
937,4052
937,4054
937,4058
937,4075
937,4091
937,4107
937,4112
937,4158
937,4168
937,4170
937,4171
937,4173
937,4201
937,4205
937,4236
937,4253
937,4259
937,4409
937,4411
937,4449
937,4485
937,4509
937,4510
937,4513
937,4539
937,4543
937,4547
937,4583
937,4585
937,4594
937,4595
937,4599
937,4609
937,4614
937,4616
937,4634
937,4635
937,4666
937,4674
937,4679
937,4691
937,4740
937,4819
937,4829
937,4856
937,4873
937,4885
937,4889
937,4894
937,4900
937,4909
937,4911
937,4917
937,4920
937,4927
937,4932
937,4943
937,4946
937,5002
937,5005
937,5029
937,5035
937,5038
937,5039
937,5040
937,5064
937,5073
937,5076
937,5077
937,5090
937,5095
937,5152
937,5184
937,5203
937,5212
937,5234
937,5245
937,5253
937,5267
937,5291
937,5352
937,5358
937,5372
937,5376
937,5379
937,5391
937,5401
937,5402
937,5408
937,5412
937,5426
937,5478
937,5487
937,5512
937,5514
937,5523
937,5525
937,5533
937,5538
937,5544
937,5556
937,5647
937,5650
937,5651
937,5656
937,5719
937,5732
937,5734
937,5735
937,6691
937,8953
937,10631
937,12536
937,19090
937,24011
937,24486
937,27661
937,28112
937,34312
937,38904
937,41774
937,41781
937,54454
937,54688
937,54841
937,56959
937,57469
937,59708
937,60147
937,60787
937,60795
937,60831
937,60835
937,60852
937,60854
937,60865
937,60953
937,62924
937,65027
937,65999
937,68740
937,71329
937,72054
937,72938
937,77999
937,83786
937,87177
937,93860
937,104865
937,110634
937,110635
937,119607
937,123620
937,124087
937,125017
937,125889
937,130881
937,131536
937,148192
937,150310
937,150311
937,152945
937,154059
937,156419
937,160051
937,170361
937,197712
937,213039
937,216239
937,216326
937,443871
937,3002190
937,3085017
937,3468412
937,4183806
937,4475485
937,5281104
937,5282226
937,5311027
937,5311048
937,5311082
937,5311297
937,5329102
937,5353980
937,5481350
937,5487301
937,5493444
937,6398525
937,6398970
937,6447131
942,1065
942,1117
942,1302
942,1775
942,1983
942,2022
942,2083
942,2088
942,2118
942,2153
942,2160
942,2162
942,2171
942,2244
942,2249
942,2250
942,2265
942,2269
942,2284
942,2308
942,2311
942,2405
942,2435
942,2462
942,2477
942,2519
942,2520
942,2541
942,2550
942,2554
942,2576
942,2585
942,2656
942,2662
942,2666
942,2678
942,2726
942,2764
942,2771
942,2786
942,2802
942,2803
942,2806
942,2812
942,2818
942,2895
942,2909
942,3003
942,3016
942,3032
942,3062
942,3075
942,3108
942,3121
942,3143
942,3157
942,3158
942,3161
942,3222
942,3255
942,3308
942,3325
942,3333
942,3339
942,3345
942,3348
942,3365
942,3379
942,3385
942,3386
942,3393
942,3403
942,3405
942,3410
942,3419
942,3440
942,3446
942,3461
942,3463
942,3467
942,3476
942,3478
942,3488
942,3494
942,3516
942,3559
942,3639
942,3640
942,3648
942,3652
942,3658
942,3672
942,3676
942,3746
942,3749
942,3780
942,3826
942,3878
942,3883
942,3890
942,3929
942,3937
942,3954
942,3957
942,3958
942,3961
942,3962
942,4052
942,4058
942,4064
942,4075
942,4091
942,4107
942,4112
942,4158
942,4168
942,4170
942,4171
942,4173
942,4205
942,4236
942,4253
942,4259
942,4409
942,4440
942,4485
942,4510
942,4536
942,4543
942,4583
942,4585
942,4594
942,4595
942,4599
942,4616
942,4634
942,4635
942,4666
942,4674
942,4679
942,4691
942,4748
942,4829
942,4873
942,4885
942,4889
942,4894
942,4900
942,4909
942,4917
942,4920
942,4927
942,4946
942,5002
942,5005
942,5029
942,5038
942,5039
942,5064
942,5073
942,5090
942,5095
942,5152
942,5203
942,5212
942,5234
942,5245
942,5267
942,5358
942,5372
942,5379
942,5391
942,5394
942,5401
942,5408
942,5454
942,5487
942,5512
942,5514
942,5523
942,5533
942,5544
942,5647
942,5650
942,5651
942,5656
942,5719
942,5732
942,5735
942,6691
942,8953
942,10631
942,19090
942,27661
942,28112
942,34312
942,38904
942,41693
942,54374
942,54454
942,54688
942,59708
942,60147
942,60795
942,60831
942,60835
942,60854
942,62924
942,77999
942,83786
942,87177
942,104741
942,115237
942,119607
942,123620
942,123631
942,125889
942,130881
942,150311
942,170361
942,3468412
942,4475485
942,5311048
942,5311297
942,5329102
942,5353980
1046,1971
1046,1972
1046,1983
1046,2022
1046,2142
1046,2162
1046,2171
1046,2244
1046,2249
1046,2250
1046,2265
1046,2269
1046,2656
1046,2662
1046,2764
1046,2771
1046,2802
1046,2806
1046,2907
1046,2909
1046,2955
1046,3003
1046,3043
1046,3157
1046,3203
1046,3222
1046,3279
1046,3325
1046,3365
1046,3405
1046,3440
1046,3446
1046,3488
1046,3639
1046,3672
1046,3767
1046,3877
1046,3883
1046,3929
1046,3937
1046,4075
1046,4112
1046,4159
1046,4168
1046,4171
1046,4173
1046,4253
1046,4259
1046,4463
1046,4583
1046,4594
1046,4679
1046,4856
1046,4873
1046,4894
1046,4900
1046,5029
1046,5038
1046,5039
1046,5076
1046,5090
1046,5155
1046,5267
1046,5297
1046,5372
1046,5426
1046,5466
1046,5523
1046,5651
1046,5726
1046,6691
1046,54688
1046,60787
1046,83786
1046,5353980
1046,5381226
1046,5481350
1065,1117
1065,1302
1065,1775
1065,1983
1065,2022
1065,2083
1065,2088
1065,2118
1065,2153
1065,2156
1065,2160
1065,2162
1065,2171
1065,2173
1065,2187
1065,2244
1065,2249
1065,2250
1065,2265
1065,2267
1065,2269
1065,2284
1065,2308
1065,2311
1065,2369
1065,2405
1065,2435
1065,2462
1065,2471
1065,2477
1065,2512
1065,2520
1065,2522
1065,2524
1065,2541
1065,2554
1065,2576
1065,2585
1065,2610
1065,2617
1065,2656
